date,open,Customer_Footfall,visits,purchases,conversion_rate,Sales_Amount,gmv,avg_ticket_base,avg_ticket_with_impulse,impulse_attach_pct,impulse_avg_eur,items_per_ticket,quick_buy_pct,quick_buy_ticket,miel_u,loncheado_u,mermelada_u,queso_u,tote_u,picos_u,vino_u,minicata_u,Units_Sold,Inventory_Level,tote_stock,Online_Orders,online_orders_attr,contacts,campaign_conversions,referred_visits,baskets_via_lodging,market_segment,distribution_channel,Promotion,Holiday,holiday_or_event,Season,Day_Of_Week,Month,Year,partners_active,Demand_Level
2025-07-08,1,20,20,3,0.15,115.54,115.54,36.05,38.51,42.7,5.76,0.33,28.7,15.16,0,0,0,0,0,0,0,1,1,19,19,1,0,1,0,5,0,Direct,Direct,No,No,0,Verano,Tuesday,7,2025,11,Low
2025-07-09,1,15,15,5,0.3333,178.43,178.43,34.11,35.69,31.8,4.94,1.0,15.6,18.69,1,1,0,0,0,0,0,3,5,19,19,1,0,2,0,3,2,Direct,Direct,No,No,0,Verano,Wednesday,7,2025,12,Low
2025-07-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,7,2025,12,None
2025-07-11,1,18,18,5,0.2778,188.87,188.87,34.83,37.77,41.2,7.16,1.0,32.1,15.46,2,0,0,1,1,0,0,1,5,18,18,0,0,2,0,4,3,Direct,Direct,Yes,No,0,Verano,Friday,7,2025,11,Low
2025-07-12,1,15,15,3,0.2,118.28,118.28,38.11,39.43,33.7,3.9,0.0,35.1,15.47,0,0,0,0,0,0,0,0,0,18,18,1,0,1,0,2,0,Direct,Direct,No,No,0,Verano,Saturday,7,2025,12,Low
2025-07-13,1,17,17,9,0.5294,276.16,276.16,29.04,30.68,31.9,5.13,1.11,29.8,15.41,1,1,1,2,1,2,0,2,10,17,17,0,0,4,0,4,1,Rural_lodging,Partner_referral,No,No,0,Verano,Sunday,7,2025,12,Low
2025-07-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,7,2025,12,None
2025-07-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,7,2025,11,None
2025-07-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,7,2025,12,None
2025-07-17,1,13,13,5,0.3846,173.4,173.4,33.38,34.68,35.2,3.69,0.2,22.8,14.25,1,0,0,0,0,0,0,0,1,17,17,2,1,2,1,1,0,Direct,Direct,No,No,0,Verano,Thursday,7,2025,12,Low
2025-07-18,1,12,12,4,0.3333,142.28,142.28,34.72,35.57,15.6,5.46,1.5,24.5,14.68,1,1,0,0,0,1,1,2,6,17,17,0,0,1,0,5,2,Direct,Direct,No,No,0,Verano,Friday,7,2025,11,Low
2025-07-19,1,26,26,7,0.2692,241.78,241.78,32.17,34.54,27.2,8.71,0.71,18.1,17.66,1,1,1,0,0,1,0,1,5,17,17,0,0,2,0,8,2,Rural_lodging,Partner_referral,No,No,0,Verano,Saturday,7,2025,12,Low
2025-07-20,1,17,17,5,0.2941,186.62,186.62,35.97,37.32,27.4,4.96,0.8,26.9,18.33,0,0,1,0,0,1,0,2,4,17,17,0,0,2,0,5,0,Direct,Direct,No,No,0,Verano,Sunday,7,2025,11,Low
2025-07-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,7,2025,11,None
2025-07-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,7,2025,11,None
2025-07-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,7,2025,11,None
2025-07-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,7,2025,11,None
2025-07-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Friday,7,2025,11,None
2025-07-26,1,27,27,4,0.1481,142.07,142.07,32.46,35.52,39.5,7.75,2.0,23.1,12.75,0,1,1,0,0,1,0,5,8,17,17,1,0,2,0,7,2,Rural_lodging,Partner_referral,No,No,0,Verano,Saturday,7,2025,12,Low
2025-07-27,1,19,19,7,0.3684,274.08,274.08,37.43,39.15,44.5,3.86,0.86,16.1,18.01,1,0,1,0,1,0,1,2,6,16,16,2,2,4,2,7,1,Direct,Direct,No,No,0,Verano,Sunday,7,2025,12,Low
2025-07-28,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,7,2025,12,None
2025-07-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,7,2025,11,None
2025-07-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,7,2025,11,None
2025-07-31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,7,2025,11,None
2025-08-01,1,11,11,2,0.1818,80.38,80.38,37.99,40.19,31.7,6.93,2.0,19.1,17.02,1,0,0,2,0,0,0,1,4,44,44,0,0,1,0,3,0,Rural_lodging,Partner_referral,No,No,0,Verano,Friday,8,2025,12,Low
2025-08-02,1,24,24,7,0.2917,276.26,276.26,38.09,39.47,39.6,3.46,0.71,17.2,11.0,1,0,1,0,1,0,0,2,5,43,43,0,0,2,0,6,1,Direct,Direct,No,No,0,Verano,Saturday,8,2025,11,Low
2025-08-03,1,18,18,6,0.3333,209.78,209.78,32.93,34.96,30.7,6.62,0.17,27.6,17.04,0,0,0,0,0,1,0,0,1,43,43,0,0,3,0,4,0,Direct,Direct,No,No,0,Verano,Sunday,8,2025,11,Low
2025-08-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,8,2025,11,None
2025-08-05,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,8,2025,12,None
2025-08-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,8,2025,11,None
2025-08-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,8,2025,12,None
2025-08-08,1,15,15,3,0.2,113.7,113.7,35.77,37.9,38.7,5.52,1.0,28.0,18.66,0,1,0,0,0,0,1,1,3,43,43,0,0,1,0,1,0,Direct,Direct,No,No,0,Verano,Friday,8,2025,11,Low
2025-08-09,1,20,20,8,0.4,266.85,266.85,30.88,33.36,38.4,6.45,0.62,26.0,17.97,1,0,1,1,1,0,0,1,5,42,42,0,0,4,0,4,0,Direct,Direct,No,No,0,Verano,Saturday,8,2025,12,Low
2025-08-10,1,24,24,7,0.2917,286.96,286.96,38.7,40.99,36.7,6.24,1.14,27.2,16.11,2,0,2,0,2,2,0,0,8,40,40,0,0,3,0,4,1,Rural_lodging,Partner_referral,No,No,0,Verano,Sunday,8,2025,12,Low
2025-08-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,8,2025,12,None
2025-08-12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,8,2025,12,None
2025-08-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,8,2025,12,None
2025-08-14,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0,Closed,None,No,Yes,1,Verano,Thursday,8,2025,11,None
2025-08-15,1,30,30,14,0.4667,524.71,524.71,32.66,37.48,43.6,11.05,0.79,18.8,15.38,2,2,1,1,0,0,2,3,11,40,40,0,0,4,0,7,0,Event_local,Offline_event,Yes,Yes,1,Verano,Friday,8,2025,12,Medium
2025-08-16,1,23,23,13,0.5652,465.04,465.04,31.46,35.77,47.7,9.05,1.0,9.4,13.85,2,1,3,1,0,1,2,3,13,40,40,0,0,5,0,5,1,Direct,Direct,Yes,Yes,1,Verano,Saturday,8,2025,12,Medium
2025-08-17,1,25,25,11,0.44,452.57,452.57,38.93,41.14,31.7,6.98,0.64,23.8,15.01,0,0,3,1,1,1,1,0,7,39,39,1,0,4,0,9,1,Rural_lodging,Partner_referral,Yes,No,0,Verano,Sunday,8,2025,12,Medium
2025-08-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,8,2025,11,None
2025-08-19,1,17,17,4,0.2353,152.02,152.02,34.82,38.01,49.7,6.42,0.5,14.3,16.34,0,0,1,0,0,0,0,1,2,39,39,0,0,1,0,6,4,Direct,Direct,No,No,0,Verano,Tuesday,8,2025,11,Low
2025-08-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,8,2025,12,None
2025-08-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Thursday,8,2025,12,None
2025-08-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,39,39,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Friday,8,2025,12,None
2025-08-23,1,24,24,9,0.375,329.71,329.71,34.97,36.63,39.7,4.19,0.56,16.3,16.32,1,0,0,2,1,0,0,1,5,38,38,1,0,4,0,8,3,Passerby,Walk_in,No,No,0,Verano,Saturday,8,2025,11,Low
2025-08-24,1,15,15,3,0.2,119.49,119.49,36.9,39.83,46.8,6.27,2.0,21.5,15.95,0,2,0,1,1,0,1,1,6,37,37,0,0,1,0,4,1,Passerby,Walk_in,No,No,0,Verano,Sunday,8,2025,12,Low
2025-08-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Monday,8,2025,12,None
2025-08-26,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Tuesday,8,2025,11,None
2025-08-27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0,Closed,None,No,No,0,Verano,Wednesday,8,2025,12,None
2025-08-28,1,15,15,1,0.0667,40.56,40.56,37.99,40.56,38.3,6.73,3.0,22.7,14.75,1,0,0,0,0,1,0,1,3,37,37,0,0,0,0,1,0,Rural_lodging,Partner_referral,No,No,0,Verano,Thursday,8,2025,12,Low
2025-08-29,1,17,17,8,0.4706,316.48,316.48,37.7,39.56,30.9,6.02,1.0,16.2,15.74,2,1,1,1,0,0,1,2,8,37,37,1,0,3,0,4,0,Direct,Direct,No,No,0,Verano,Friday,8,2025,12,Low
2025-08-30,1,15,15,8,0.5333,332.29,332.29,39.45,41.54,41.7,4.99,1.38,20.5,11.86,2,3,2,1,1,0,1,1,11,36,36,1,1,3,1,7,2,Passerby,Walk_in,Yes,No,0,Verano,Saturday,8,2025,11,Low
2025-08-31,1,22,22,7,0.3182,260.3,260.3,33.85,37.19,35.2,9.46,0.86,12.2,15.31,1,1,0,1,0,0,1,2,6,36,36,1,0,2,0,6,0,Direct,Direct,No,No,0,Verano,Sunday,8,2025,12,Low
2025-09-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,9,2025,12,None
2025-09-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,9,2025,12,None
2025-09-03,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,9,2025,11,None
2025-09-04,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,9,2025,11,None
2025-09-05,1,15,15,4,0.2667,155.87,155.87,36.98,38.97,37.3,5.33,0.0,25.4,17.89,0,0,0,0,0,0,0,0,0,36,36,0,0,1,0,8,0,Event_local,Offline_event,No,No,0,Otoño,Friday,9,2025,11,Low
2025-09-06,1,18,18,8,0.4444,331.86,331.86,37.98,41.48,41.1,8.51,0.38,28.4,12.84,0,0,1,0,0,0,0,2,3,36,36,0,0,3,0,7,0,Event_local,Offline_event,No,No,0,Otoño,Saturday,9,2025,11,Low
2025-09-07,1,12,12,5,0.4167,197.69,197.69,36.54,39.54,47.0,6.37,0.6,14.2,15.91,1,0,1,0,0,1,0,0,3,36,36,0,0,2,0,3,0,Rural_lodging,Partner_referral,No,No,0,Otoño,Sunday,9,2025,11,Low
2025-09-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Monday,9,2025,11,None
2025-09-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,9,2025,12,None
2025-09-10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,9,2025,12,None
2025-09-11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,9,2025,12,None
2025-09-12,1,9,9,1,0.1111,35.75,35.75,34.39,35.75,25.6,5.33,1.0,22.1,14.27,0,0,0,0,0,0,0,1,1,36,36,0,0,0,0,2,0,Direct,Direct,No,No,0,Otoño,Friday,9,2025,11,Low
2025-09-13,1,14,14,1,0.0714,37.11,37.11,33.48,37.11,37.6,9.65,2.0,31.3,16.11,0,0,0,0,0,0,0,2,2,36,36,0,0,0,0,3,1,Rural_lodging,Partner_referral,No,No,0,Otoño,Saturday,9,2025,12,Low
2025-09-14,1,16,16,10,0.625,353.3,353.3,33.93,35.33,36.7,3.82,1.1,18.6,15.75,2,3,1,1,2,1,0,1,11,34,34,1,1,4,1,5,1,Direct,Direct,No,No,0,Otoño,Sunday,9,2025,12,Low
2025-09-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,9,2025,11,None
2025-09-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Tuesday,9,2025,11,None
2025-09-17,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Wednesday,9,2025,12,None
2025-09-18,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Thursday,9,2025,11,None
2025-09-19,1,25,25,18,0.72,825.74,825.74,43.82,45.87,31.3,6.58,0.94,18.3,19.88,5,5,1,1,0,2,2,1,17,34,34,2,1,7,1,9,2,Direct,Direct,Yes,Yes,1,Otoño,Friday,9,2025,12,Medium
2025-09-20,1,20,20,9,0.45,348.3,348.3,35.9,38.7,39.8,7.02,0.44,32.8,15.56,0,0,0,1,1,0,1,1,4,33,33,0,0,2,0,4,2,Direct,Direct,Yes,Yes,1,Otoño,Saturday,9,2025,11,Low
2025-09-21,1,25,25,3,0.12,108.11,108.11,32.76,36.04,43.8,7.48,0.33,28.2,18.29,1,0,0,0,0,0,0,0,1,33,33,0,0,1,0,11,1,Event_local,Offline_event,Yes,Yes,1,Otoño,Sunday,9,2025,12,Low
2025-09-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,9,2025,11,None
2025-09-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Tuesday,9,2025,11,None
2025-09-24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Wednesday,9,2025,12,None
2025-09-25,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Thursday,9,2025,11,None
2025-09-26,1,15,15,5,0.3333,220.64,220.64,41.62,44.13,42.7,5.87,1.0,31.4,14.33,2,0,0,0,0,0,3,0,5,33,33,0,0,2,0,2,1,Direct,Direct,Yes,Yes,1,Otoño,Friday,9,2025,12,Low
2025-09-27,1,21,21,9,0.4286,305.88,305.88,32.16,33.99,31.6,5.79,0.56,11.2,18.32,1,1,0,1,1,0,0,1,5,32,32,1,0,4,0,5,0,Rural_lodging,Partner_referral,Yes,Yes,1,Otoño,Saturday,9,2025,11,Low
2025-09-28,1,26,26,10,0.3846,380.44,380.44,36.79,38.04,30.0,4.18,0.9,13.6,16.74,1,2,0,0,0,2,2,2,9,32,32,1,1,4,1,8,2,Rural_lodging,Partner_referral,Yes,Yes,1,Otoño,Sunday,9,2025,12,Low
2025-09-29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,9,2025,12,None
2025-09-30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Tuesday,9,2025,11,None
2025-10-01,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Wednesday,10,2025,12,None
2025-10-02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Thursday,10,2025,11,None
2025-10-03,1,25,25,13,0.52,512.11,512.11,37.19,39.39,32.0,6.89,0.54,15.1,17.0,3,2,1,0,0,0,0,1,7,32,32,1,0,5,0,4,1,Direct,Direct,Yes,Yes,1,Otoño,Friday,10,2025,12,Medium
2025-10-04,1,21,21,11,0.5238,403.31,403.31,33.48,36.66,49.5,6.42,0.55,16.9,18.56,1,2,2,0,0,1,0,0,6,32,32,1,0,4,0,6,2,Passerby,Walk_in,Yes,Yes,1,Otoño,Saturday,10,2025,12,Low
2025-10-05,1,19,19,8,0.4211,326.7,326.7,36.94,40.84,37.6,10.37,1.12,20.5,15.14,2,1,0,1,1,1,1,2,9,31,31,2,0,3,0,8,4,Rural_lodging,Partner_referral,Yes,Yes,1,Otoño,Sunday,10,2025,12,Low
2025-10-06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,10,2025,12,None
2025-10-07,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Tuesday,10,2025,11,None
2025-10-08,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Wednesday,10,2025,12,None
2025-10-09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Thursday,10,2025,12,None
2025-10-10,1,20,20,8,0.4,338.16,338.16,40.61,42.27,30.7,5.41,0.62,22.0,18.73,0,1,0,0,0,0,2,2,5,31,31,1,0,3,0,6,1,Event_local,Offline_event,Yes,Yes,1,Otoño,Friday,10,2025,12,Low
2025-10-11,1,15,15,5,0.3333,180.85,180.85,33.0,36.17,40.3,7.86,1.2,23.5,12.4,0,0,1,0,1,0,0,4,6,30,30,0,0,1,0,3,1,Rural_lodging,Partner_referral,Yes,Yes,1,Otoño,Saturday,10,2025,11,Low
2025-10-12,1,19,19,4,0.2105,139.43,139.43,33.66,34.86,47.9,2.5,2.0,21.3,18.35,1,0,2,0,1,0,0,4,8,29,29,0,0,2,0,7,5,Direct,Direct,Yes,Yes,1,Otoño,Sunday,10,2025,12,Low
2025-10-13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,10,2025,12,None
2025-10-14,1,12,12,6,0.5,253.22,253.22,39.34,42.2,36.2,7.91,0.67,28.1,15.6,0,1,0,0,0,1,0,2,4,29,29,1,1,2,1,3,2,Rural_lodging,Partner_referral,Yes,Yes,1,Otoño,Tuesday,10,2025,11,Low
2025-10-15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Wednesday,10,2025,11,None
2025-10-16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Thursday,10,2025,11,None
2025-10-17,1,25,25,11,0.44,488.45,488.45,39.74,44.4,49.1,9.5,0.91,26.6,17.6,0,4,0,1,0,2,0,3,10,29,29,1,0,4,0,4,2,Event_local,Offline_event,Yes,Yes,1,Otoño,Friday,10,2025,12,Medium
2025-10-18,1,22,22,13,0.5909,489.67,489.67,35.58,37.67,31.1,6.72,0.62,30.5,14.61,1,0,2,1,1,1,0,2,8,28,28,1,1,4,1,3,0,Direct,Direct,Yes,Yes,1,Otoño,Saturday,10,2025,11,Medium
2025-10-19,1,28,28,13,0.4643,540.97,540.97,38.93,41.61,37.5,7.14,1.08,27.6,17.41,2,2,2,2,1,3,0,2,14,27,27,2,1,4,1,11,1,Direct,Direct,Yes,Yes,1,Otoño,Sunday,10,2025,12,Medium
2025-10-20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,Yes,1,Otoño,Monday,10,2025,11,None
2025-10-21,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Tuesday,10,2025,12,None
2025-10-22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Wednesday,10,2025,12,None
2025-10-23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,Closed,None,No,No,0,Otoño,Thursday,10,2025,11,None
2025-10-24,1,13,13,6,0.4615,275.54,275.54,43.75,45.92,36.9,5.89,1.0,31.1,14.77,0,2,2,1,0,0,0,1,6,27,27,0,0,2,0,3,0,Rural_lodging,Partner_referral,No,No,0,Otoño,Friday,10,2025,12,Low
2025-10-25,1,16,16,4,0.25,174.11,174.11,41.81,43.53,31.3,5.49,0.75,18.3,17.79,1,0,0,0,0,1,0,1,3,27,27,1,0,1,0,3,1,Direct,Direct,No,No,0,Otoño,Saturday,10,2025,11,Low
